1652269616.9190,1000,1000
1652269616.9243,1000,1000
1652269616.9281,1000,1000
1652269616.9349,1944000,1944000
1652269616.9405,1888000,1888000
1652269616.9452,1920000,1920000
1652269616.9498,1944000,1944000
1652269616.9566,1864000,1864000
1652269616.9613,1928000,1928000
1652269616.9687,1832000,1832000
1652269616.9741,1888000,1888000
1652269616.9797,1872000,1872000
1652269616.9844,1888000,1888000
1652269616.9891,1928000,1928000
1652269616.9938,1912000,1912000
1652269616.9994,1816000,1816000
1652269617.0137,1656000,1656000
1652269617.0198,1664000,1664000
1652269617.0260,1680000,1680000
1652269617.0311,1688000,1688000
1652269617.0408,1616000,1616000
1652269617.0469,1624000,1624000
1652269617.0527,1624000,1624000
1652269617.0581,1632000,1632000
1652269617.0638,1648000,1648000
1652269617.0713,1624000,1624000
1652269617.0774,1624000,1624000
1652269617.0834,1632000,1632000
1652269617.0890,1632000,1632000
1652269617.0941,1648000,1648000
1652269617.1009,1600000,1600000
1652269617.1061,1600000,1600000
1652269617.1116,1616000,1616000
1652269617.1169,1624000,1624000
1652269617.1215,1632000,1632000
1652269617.1266,1640000,1640000
1652269617.1311,1656000,1656000
1652269617.1362,1664000,1664000
1652269617.1442,1664000,1664000
1652269617.1493,1616000,1616000
1652269617.1540,1640000,1640000
1652269617.1606,1648000,1648000
1652269617.1658,1640000,1640000
1652269617.1704,1648000,1648000
1652269617.1763,1624000,1624000
1652269617.1821,1632000,1632000
1652269617.1866,1640000,1640000
1652269617.1915,1632000,1632000
1652269617.1975,1632000,1632000
1652269617.2027,1624000,1624000
1652269617.2085,1616000,1616000
1652269617.2140,1616000,1616000
1652269617.2194,1624000,1624000
1652269617.2262,1600000,1600000
1652269617.2317,1584000,1584000
1652269617.2396,1560000,1560000
1652269617.2450,1568000,1568000
1652269617.2504,1560000,1560000
1652269617.2580,1536000,1536000
1652269617.2690,1576000,1576000
1652269617.2743,1576000,1576000
1652269617.2795,1584000,1584000
1652269617.2859,1584000,1584000
1652269617.2909,1560000,1560000
1652269617.2973,1560000,1560000
1652269617.3047,1584000,1584000
1652269617.3104,1584000,1584000
1652269617.3180,1576000,1576000
1652269617.3232,1552000,1552000
1652269617.3300,1552000,1552000
1652269617.3372,1560000,1560000
1652269617.3423,1552000,1552000
1652269617.3488,1552000,1552000
1652269617.3537,1528000,1528000
1652269617.3581,1528000,1528000
1652269617.3626,1568000,1568000
1652269617.3679,1576000,1576000
1652269617.3744,1536000,1536000
1652269617.3847,1504000,1504000
1652269617.3919,1496000,1496000
1652269617.3969,1488000,1488000
1652269617.4034,1440000,1440000
1652269617.4133,1456000,1456000
1652269617.4223,1448000,1448000
1652269617.4277,1432000,1432000
1652269617.4345,1416000,1416000
1652269617.4465,1400000,1400000
1652269617.4552,1368000,1368000
1652269617.4602,1376000,1376000
1652269617.4655,1376000,1376000
1652269617.4852,1288000,1288000
1652269617.4910,1296000,1296000
1652269617.4967,1328000,1328000
1652269617.5037,1320000,1320000
1652269617.5171,1272000,1272000
1652269617.5248,1280000,1280000
1652269617.5310,1296000,1296000
1652269617.5370,1280000,1280000
1652269617.5488,1240000,1240000
1652269617.5543,1264000,1264000
1652269617.5627,1256000,1256000
1652269617.5692,1256000,1256000
1652269617.5750,1232000,1232000
1652269617.5857,1224000,1224000
1652269617.5925,1224000,1224000
1652269617.5998,1224000,1224000
1652269617.6061,1200000,1200000
1652269617.6122,1200000,1200000
1652269617.6224,1200000,1200000
1652269617.6273,1192000,1192000
1652269617.6323,1184000,1184000
1652269617.6479,1176000,1176000
1652269617.6541,1176000,1176000
